second,Volt,Ampere,Volt
+16.6800E-03,+5.2077047E+00,+45.3874E-03,+3.1052135E+00
+16.6900E-03,+5.2261306E+00,+60.5465E-03,+3.0021389E+00
+16.7000E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+16.7100E-03,+5.2261306E+00,+52.5326E-03,-311.8720E-03
+16.7200E-03,+5.2261306E+00,+52.5063E-03,-364.3946E-03
+16.7300E-03,+5.1843753E+00,+44.4661E-03,-416.2603E-03
+16.7400E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+16.7500E-03,+5.2261306E+00,+64.4243E-03,-505.7622E-03
+16.7600E-03,+5.2261306E+00,+57.7060E-03,-453.8965E-03
+16.7700E-03,+5.2261306E+00,+50.7031E-03,-311.8720E-03
+16.7800E-03,+5.1610458E+00,+47.7203E-03,+2.9425015E+00
+16.7900E-03,+5.2261306E+00,+60.2750E-03,+3.0916408E+00
+16.8000E-03,+5.1719040E+00,+64.5666E-03,-311.8720E-03
+16.8100E-03,+5.2261306E+00,+54.1803E-03,-311.8720E-03
+16.8200E-03,+5.2261306E+00,+48.4862E-03,-481.0418E-03
+16.8300E-03,+5.2261306E+00,+48.8868E-03,-311.8720E-03
+16.8400E-03,+5.1973721E+00,+57.9643E-03,-311.8720E-03
+16.8500E-03,+5.1766258E+00,+62.0913E-03,-389.1150E-03
+16.8600E-03,+5.2261306E+00,+53.0138E-03,-311.8720E-03
+16.8700E-03,+5.2155352E+00,+48.4862E-03,+111.9434E-03
+16.8800E-03,+5.1457286E+00,+48.4862E-03,+3.1052135E+00
+16.8900E-03,+5.2261306E+00,+57.9421E-03,+3.1052135E+00
+16.9000E-03,+5.2261306E+00,+64.5666E-03,-330.7914E-03
+16.9100E-03,+5.2261306E+00,+56.5264E-03,-479.9307E-03
+16.9200E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+16.9300E-03,+5.1714595E+00,+48.4862E-03,-311.8720E-03
+16.9400E-03,+5.1457286E+00,+60.5465E-03,-500.4155E-03
+16.9500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+16.9600E-03,+5.2261306E+00,+58.3518E-03,-421.6070E-03
+16.9700E-03,+5.2261306E+00,+51.3489E-03,-311.8720E-03
+16.9800E-03,+5.2261306E+00,+48.4862E-03,+2.9102121E+00
+16.9900E-03,+5.2261306E+00,+60.5465E-03,+3.0593514E+00
+17.0000E-03,+5.2261306E+00,+64.5666E-03,+3.0019363E+00
+17.0100E-03,+5.2261306E+00,+57.5546E-03,-311.8720E-03
+17.0200E-03,+5.2259489E+00,+52.5063E-03,-512.4227E-03
+17.0300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+17.0400E-03,+5.1874029E+00,+60.5465E-03,-311.8720E-03
+17.0500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+17.0600E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+17.0700E-03,+5.2261306E+00,+52.5063E-03,+3.1052135E+00
+17.0800E-03,+5.1899860E+00,+48.4862E-03,+3.1052135E+00
+17.0900E-03,+5.2261306E+00,+57.2963E-03,+2.9427041E+00
+17.1000E-03,+5.2261306E+00,+60.8139E-03,-325.2420E-03
+17.1100E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+17.1200E-03,+5.2261306E+00,+50.8282E-03,-428.9735E-03
+17.1300E-03,+5.1585437E+00,+47.8454E-03,-311.8720E-03
+17.1400E-03,+5.2261306E+00,+60.5465E-03,-331.6999E-03
+17.1500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+17.1600E-03,+5.1767068E+00,+56.5264E-03,-311.8720E-03
+17.1700E-03,+5.1559605E+00,+52.5063E-03,+3.0796336E+00
+17.1800E-03,+5.2261306E+00,+48.4862E-03,+3.0789276E+00
+17.1900E-03,+5.2261306E+00,+60.5465E-03,+3.1052135E+00
+17.2000E-03,+5.2261306E+00,+64.5666E-03,-441.8893E-03
+17.2100E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+17.2200E-03,+5.2261306E+00,+51.8514E-03,-311.8720E-03
+17.2300E-03,+5.2261306E+00,+50.1784E-03,-396.4814E-03
+17.2400E-03,+5.2003187E+00,+59.2559E-03,-376.4018E-03
+17.2500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+17.2600E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+17.2700E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+17.2800E-03,+5.2261306E+00,+48.4862E-03,+2.9622804E+00
+17.2900E-03,+5.2261306E+00,+60.5465E-03,+3.1052135E+00
+17.3000E-03,+5.2261306E+00,+63.6534E-03,-467.2175E-03
+17.3100E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+17.3200E-03,+5.2054850E+00,+52.5063E-03,-311.8720E-03
+17.3300E-03,+5.2260299E+00,+48.4862E-03,-311.8720E-03
+17.3400E-03,+5.2261306E+00,+61.5888E-03,-311.8720E-03
+17.3500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+17.3600E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+17.3700E-03,+5.1484124E+00,+52.5063E-03,+3.1052135E+00
+17.3800E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+17.3900E-03,+5.2261306E+00,+58.7352E-03,+3.1052135E+00
+17.4000E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+17.4100E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+17.4200E-03,+5.1717419E+00,+48.4862E-03,-311.8720E-03
+17.4300E-03,+5.1924881E+00,+48.4862E-03,-428.7709E-03
+17.4400E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+17.4500E-03,+5.2261306E+00,+64.1741E-03,-493.2517E-03
+17.4600E-03,+5.2261306E+00,+53.9361E-03,-441.3859E-03
+17.4700E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+17.4800E-03,+5.2261306E+00,+51.9906E-03,+2.9042085E+00
+17.4900E-03,+5.2261306E+00,+57.0480E-03,+2.9302917E+00
+17.5000E-03,+5.2261306E+00,+63.0076E-03,-311.8720E-03
+17.5100E-03,+5.1976545E+00,+56.5264E-03,-512.8770E-03
+17.5200E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+17.5300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+17.5400E-03,+5.2261306E+00,+60.5465E-03,-428.4702E-03
+17.5500E-03,+5.2261306E+00,+64.5666E-03,-311.8720E-03
+17.5600E-03,+5.1508753E+00,+60.2892E-03,-311.8720E-03
+17.5700E-03,+5.2261306E+00,+48.4862E-03,+3.1052135E+00
+17.5800E-03,+5.2261306E+00,+48.4862E-03,+3.0143488E+00
+17.5900E-03,+5.2028208E+00,+60.5465E-03,+2.9624830E+00
+17.6000E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+17.6100E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+17.6200E-03,+5.2261306E+00,+52.5063E-03,-311.8720E-03
+17.6300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+17.6400E-03,+5.2261306E+00,+60.5465E-03,-311.9210E-03
+17.6500E-03,+5.2261306E+00,+63.5283E-03,-311.8720E-03
+17.6600E-03,+5.2261306E+00,+56.5264E-03,-415.6525E-03
+17.6700E-03,+5.2261306E+00,+49.3934E-03,-311.8720E-03
+17.6800E-03,+5.1483314E+00,+48.4862E-03,+3.0987066E+00
+17.6900E-03,+5.2027815E+00,+60.5465E-03,+3.1052135E+00
+17.7000E-03,+5.2261306E+00,+62.3618E-03,+2.9949751E+00
+17.7100E-03,+5.2261306E+00,+56.5264E-03,-311.8720E-03
+17.7200E-03,+5.2261306E+00,+52.2470E-03,-311.8720E-03
+17.7300E-03,+5.2261306E+00,+48.4862E-03,-311.8720E-03
+17.7400E-03,+5.1794521E+00,+62.8804E-03,-396.1807E-03
+17.7500E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+17.7600E-03,+5.2261306E+00,+56.1379E-03,-311.8720E-03
+17.7700E-03,+5.1976152E+00,+52.5063E-03,+3.1052135E+00
+17.7800E-03,+5.1768689E+00,+48.4862E-03,+3.0273626E+00
+17.7900E-03,+5.2261306E+00,+60.0268E-03,+3.0792283E+00
+17.8000E-03,+5.2261306E+00,+60.5465E-03,-311.8720E-03
+17.8100E-03,+5.1768271E+00,+56.5264E-03,-435.1307E-03
+17.8200E-03,+5.1742858E+00,+49.9140E-03,-311.8720E-03
+17.8300E-03,+5.2261306E+00,+48.4862E-03,-331.3992E-03
+17.8400E-03,+5.2131952E+00,+60.5465E-03,-311.8720E-03
+17.8500E-03,+5.2261306E+00,+62.8825E-03,-311.8720E-03
